datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston
2016-02-22,75.0,66.0,55.0,75.0,10.0,22.0,10.0,10.0,19.0,28.0,64.0,55.0,72.0,45.0,63.0,50.0,48.0,54.0,52.0,82.0,47.0,41.0,63.0,47.0,36.0,38.0,39.0,27.0,43.0,59.0
2016-02-23,70.0,29.0,55.0,31.0,10.0,6.0,10.0,8.0,19.0,34.0,48.0,63.0,68.0,43.0,66.0,46.0,39.0,57.0,41.0,87.0,35.0,54.0,87.0,64.0,43.0,58.0,55.0,47.0,48.0,47.0
2016-02-24,65.0,29.0,51.0,40.0,13.0,9.0,13.0,11.0,36.0,13.0,23.0,33.0,27.0,36.0,69.0,48.0,47.0,65.0,59.0,70.0,47.0,35.0,42.0,61.0,65.0,55.0,81.0,86.0,62.0,86.0
2016-02-25,70.0,38.0,58.0,48.0,8.0,10.0,13.0,12.0,18.0,20.0,20.0,26.0,22.0,41.0,54.0,55.0,51.0,69.0,74.0,42.0,55.0,27.0,32.0,45.0,70.0,74.0,45.0,62.0,91.0,50.0
2016-02-26,71.0,39.0,33.0,44.0,25.0,19.0,12.0,10.0,17.0,14.0,22.0,28.0,24.0,30.0,48.0,51.0,47.0,37.0,44.0,31.0,50.0,23.0,33.0,40.0,49.0,53.0,31.0,21.0,51.0,23.0
2016-02-27,81.0,58.0,24.0,82.0,40.0,20.0,12.0,12.0,13.0,8.0,30.0,32.0,29.0,16.0,29.0,23.0,35.0,26.0,50.0,14.0,52.0,28.0,24.0,35.0,48.0,53.0,42.0,25.0,53.0,44.0
2016-02-28,66.0,66.0,14.0,58.0,44.0,33.0,11.0,11.0,13.0,11.0,33.0,45.0,48.0,15.0,62.0,23.0,48.0,21.0,45.0,6.0,48.0,22.0,23.0,32.0,29.0,65.0,30.0,28.0,61.0,38.0
2016-02-29,66.0,70.0,18.0,81.0,50.0,36.0,14.0,9.0,14.0,14.0,44.0,54.0,53.0,19.0,27.0,17.0,37.0,20.0,50.0,29.0,42.0,30.0,21.0,44.0,33.0,58.0,38.0,28.0,78.0,34.0
2016-03-01,56.0,62.0,27.0,76.0,60.0,30.0,12.0,13.0,17.0,12.0,30.0,22.0,61.0,19.0,23.0,22.0,68.0,30.0,65.0,46.0,45.0,29.0,30.0,50.0,20.0,45.0,36.0,31.0,47.0,22.0
2016-03-02,66.0,54.0,63.0,54.0,64.0,34.0,10.0,13.0,11.0,15.0,40.0,25.0,36.0,26.0,32.0,41.0,25.0,34.0,47.0,46.0,45.0,17.0,32.0,42.0,44.0,49.0,37.0,26.0,52.0,53.0
2016-03-03,66.0,59.0,72.0,68.0,56.0,40.0,9.0,11.0,8.0,14.0,17.0,33.0,30.0,28.0,40.0,49.0,74.0,36.0,55.0,49.0,46.0,29.0,30.0,50.0,47.0,47.0,32.0,27.0,39.0,48.0
2016-03-04,58.0,51.0,82.0,54.0,56.0,59.0,7.0,5.0,7.0,18.0,18.0,24.0,27.0,29.0,65.0,69.0,47.0,61.0,55.0,50.0,47.0,37.0,40.0,48.0,62.0,54.0,42.0,29.0,38.0,75.0
2016-03-05,55.0,58.0,38.0,63.0,56.0,49.0,9.0,5.0,7.0,18.0,34.0,27.0,33.0,22.0,55.0,41.0,51.0,25.0,56.0,28.0,74.0,48.0,37.0,54.0,55.0,58.0,34.0,32.0,42.0,52.0
2016-03-06,50.0,55.0,17.0,62.0,42.0,48.0,28.0,12.0,12.0,17.0,50.0,35.0,44.0,23.0,49.0,36.0,52.0,29.0,45.0,6.0,63.0,30.0,28.0,34.0,64.0,58.0,48.0,31.0,51.0,61.0
2016-03-07,71.0,62.0,15.0,76.0,44.0,55.0,20.0,20.0,9.0,21.0,57.0,49.0,53.0,35.0,48.0,28.0,55.0,26.0,39.0,16.0,42.0,52.0,31.0,46.0,44.0,64.0,44.0,33.0,68.0,45.0
2016-03-08,66.0,66.0,18.0,70.0,30.0,42.0,16.0,21.0,10.0,39.0,48.0,72.0,73.0,61.0,48.0,37.0,41.0,29.0,41.0,28.0,45.0,44.0,27.0,41.0,40.0,75.0,28.0,34.0,64.0,41.0
2016-03-09,57.0,81.0,32.0,43.0,35.0,39.0,8.0,11.0,11.0,14.0,45.0,77.0,21.0,51.0,71.0,60.0,59.0,38.0,58.0,28.0,52.0,44.0,36.0,47.0,40.0,66.0,21.0,18.0,66.0,22.0
2016-03-10,62.0,62.0,44.0,66.0,37.0,34.0,10.0,10.0,11.0,17.0,77.0,82.0,39.0,37.0,65.0,66.0,57.0,44.0,93.0,44.0,59.0,47.0,38.0,54.0,42.0,63.0,32.0,25.0,71.0,34.0
2016-03-11,66.0,66.0,68.0,62.0,55.0,42.0,10.0,9.0,10.0,11.0,56.0,82.0,56.0,32.0,48.0,54.0,57.0,82.0,66.0,41.0,57.0,56.0,39.0,57.0,57.0,75.0,33.0,27.0,52.0,76.0
2016-03-12,61.0,70.0,56.0,75.0,41.0,48.0,10.0,12.0,10.0,12.0,53.0,56.0,56.0,34.0,28.0,58.0,42.0,57.0,59.0,50.0,36.0,47.0,50.0,51.0,39.0,61.0,38.0,31.0,43.0,24.0
2016-03-13,64.0,70.0,56.0,65.0,42.0,45.0,25.0,17.0,19.0,17.0,15.0,22.0,37.0,75.0,32.0,82.0,66.0,68.0,77.0,46.0,44.0,57.0,56.0,58.0,53.0,57.0,43.0,26.0,26.0,14.0
2016-03-14,70.0,61.0,37.0,61.0,53.0,52.0,28.0,19.0,12.0,13.0,15.0,16.0,36.0,44.0,76.0,56.0,76.0,43.0,77.0,35.0,72.0,35.0,40.0,51.0,67.0,73.0,70.0,36.0,35.0,33.0
2016-03-15,70.0,70.0,18.0,70.0,35.0,41.0,9.0,8.0,11.0,21.0,16.0,17.0,54.0,44.0,82.0,53.0,68.0,28.0,60.0,14.0,76.0,27.0,29.0,45.0,70.0,76.0,81.0,62.0,70.0,87.0
2016-03-16,66.0,46.0,11.0,61.0,16.0,23.0,8.0,8.0,10.0,15.0,33.0,17.0,58.0,16.0,49.0,23.0,22.0,16.0,33.0,20.0,22.0,35.0,9.0,39.0,27.0,66.0,59.0,51.0,70.0,62.0
2016-03-17,61.0,36.0,13.0,37.0,21.0,29.0,8.0,5.0,10.0,17.0,57.0,30.0,65.0,17.0,51.0,18.0,22.0,18.0,22.0,20.0,22.0,47.0,12.0,39.0,24.0,43.0,41.0,41.0,57.0,50.0
2016-03-18,39.0,22.0,12.0,26.0,43.0,38.0,7.0,5.0,9.0,63.0,54.0,63.0,58.0,21.0,64.0,19.0,31.0,19.0,30.0,21.0,36.0,68.0,14.0,35.0,19.0,35.0,22.0,21.0,29.0,22.0
2016-03-19,53.0,25.0,15.0,26.0,63.0,44.0,9.0,8.0,10.0,39.0,36.0,26.0,55.0,38.0,56.0,31.0,56.0,20.0,45.0,33.0,37.0,69.0,20.0,55.0,42.0,39.0,32.0,20.0,33.0,29.0
2016-03-20,71.0,34.0,26.0,50.0,58.0,41.0,7.0,9.0,13.0,16.0,20.0,24.0,25.0,40.0,44.0,45.0,33.0,39.0,33.0,34.0,28.0,47.0,61.0,62.0,47.0,55.0,38.0,20.0,30.0,53.0
2016-03-21,71.0,76.0,27.0,76.0,59.0,46.0,6.0,8.0,13.0,11.0,20.0,23.0,29.0,27.0,39.0,28.0,34.0,28.0,34.0,18.0,28.0,23.0,20.0,36.0,41.0,34.0,33.0,23.0,23.0,46.0
2016-03-22,47.0,62.0,12.0,71.0,22.0,45.0,5.0,7.0,8.0,9.0,28.0,38.0,31.0,27.0,46.0,23.0,31.0,16.0,34.0,7.0,30.0,20.0,16.0,36.0,30.0,41.0,27.0,25.0,39.0,28.0
2016-03-23,63.0,58.0,13.0,66.0,10.0,17.0,5.0,7.0,9.0,10.0,53.0,40.0,60.0,35.0,40.0,32.0,39.0,20.0,33.0,21.0,36.0,36.0,14.0,39.0,28.0,74.0,26.0,19.0,43.0,36.0
2016-03-24,70.0,61.0,37.0,54.0,11.0,24.0,11.0,7.0,16.0,35.0,24.0,31.0,42.0,39.0,20.0,50.0,80.0,40.0,55.0,46.0,87.0,44.0,33.0,64.0,29.0,86.0,48.0,25.0,24.0,52.0
2016-03-25,70.0,53.0,47.0,50.0,26.0,13.0,7.0,7.0,13.0,30.0,26.0,30.0,30.0,32.0,24.0,49.0,49.0,56.0,65.0,30.0,52.0,57.0,31.0,61.0,40.0,69.0,48.0,39.0,75.0,72.0
2016-03-26,66.0,44.0,35.0,47.0,28.0,40.0,6.0,7.0,10.0,68.0,28.0,32.0,40.0,30.0,52.0,36.0,50.0,28.0,44.0,56.0,56.0,54.0,43.0,58.0,46.0,74.0,37.0,39.0,55.0,49.0
2016-03-27,47.0,44.0,52.0,44.0,53.0,63.0,9.0,7.0,15.0,28.0,35.0,42.0,60.0,32.0,80.0,34.0,36.0,33.0,45.0,82.0,36.0,78.0,87.0,66.0,31.0,57.0,61.0,61.0,44.0,43.0
2016-03-28,66.0,47.0,41.0,72.0,59.0,55.0,7.0,8.0,14.0,24.0,35.0,30.0,38.0,24.0,33.0,25.0,53.0,29.0,65.0,32.0,42.0,54.0,11.0,46.0,45.0,70.0,39.0,39.0,51.0,69.0
2016-03-29,71.0,34.0,17.0,36.0,31.0,39.0,16.0,15.0,13.0,26.0,37.0,37.0,43.0,22.0,29.0,25.0,30.0,27.0,35.0,15.0,27.0,29.0,20.0,55.0,28.0,22.0,19.0,17.0,26.0,32.0
2016-03-30,62.0,31.0,23.0,36.0,44.0,48.0,19.0,16.0,15.0,30.0,78.0,57.0,83.0,22.0,36.0,30.0,38.0,27.0,38.0,17.0,37.0,44.0,25.0,73.0,25.0,55.0,21.0,16.0,32.0,20.0
2016-03-31,55.0,25.0,26.0,40.0,26.0,37.0,15.0,16.0,15.0,47.0,16.0,28.0,51.0,36.0,57.0,45.0,62.0,32.0,77.0,37.0,39.0,42.0,36.0,65.0,27.0,65.0,38.0,43.0,40.0,45.0
2016-04-01,51.0,33.0,36.0,38.0,33.0,55.0,14.0,13.0,12.0,31.0,26.0,28.0,45.0,38.0,31.0,42.0,61.0,30.0,53.0,73.0,37.0,54.0,68.0,58.0,41.0,57.0,53.0,44.0,61.0,68.0
2016-04-02,58.0,39.0,23.0,48.0,46.0,56.0,13.0,10.0,18.0,22.0,18.0,14.0,26.0,25.0,31.0,21.0,51.0,23.0,48.0,30.0,34.0,44.0,16.0,43.0,31.0,55.0,40.0,45.0,41.0,46.0
2016-04-03,58.0,32.0,18.0,52.0,33.0,60.0,8.0,9.0,13.0,16.0,20.0,20.0,26.0,13.0,31.0,19.0,26.0,23.0,38.0,10.0,48.0,26.0,16.0,53.0,38.0,45.0,32.0,20.0,31.0,30.0
2016-04-04,50.0,28.0,20.0,36.0,22.0,49.0,7.0,6.0,11.0,14.0,20.0,23.0,30.0,13.0,38.0,21.0,28.0,22.0,41.0,11.0,50.0,29.0,17.0,42.0,36.0,36.0,24.0,24.0,29.0,42.0
2016-04-05,54.0,47.0,23.0,55.0,25.0,41.0,9.0,6.0,9.0,16.0,27.0,16.0,30.0,30.0,40.0,32.0,29.0,27.0,42.0,24.0,27.0,28.0,20.0,39.0,32.0,32.0,27.0,15.0,23.0,22.0
2016-04-06,59.0,37.0,28.0,48.0,26.0,46.0,7.0,5.0,6.0,10.0,19.0,16.0,31.0,36.0,69.0,35.0,46.0,32.0,31.0,27.0,51.0,37.0,19.0,41.0,18.0,59.0,22.0,15.0,23.0,38.0
2016-04-07,67.0,26.0,33.0,38.0,68.0,68.0,8.0,6.0,5.0,10.0,21.0,16.0,21.0,20.0,69.0,38.0,60.0,29.0,69.0,34.0,75.0,26.0,22.0,39.0,19.0,70.0,49.0,45.0,86.0,42.0
2016-04-08,66.0,22.0,25.0,32.0,77.0,72.0,9.0,6.0,10.0,21.0,29.0,15.0,22.0,23.0,34.0,28.0,44.0,32.0,60.0,29.0,26.0,17.0,21.0,32.0,38.0,41.0,45.0,36.0,63.0,41.0
2016-04-09,71.0,40.0,11.0,43.0,68.0,59.0,59.0,19.0,24.0,22.0,36.0,21.0,22.0,20.0,29.0,26.0,29.0,22.0,35.0,13.0,54.0,13.0,18.0,42.0,44.0,36.0,45.0,36.0,43.0,29.0
2016-04-10,62.0,48.0,18.0,55.0,55.0,63.0,67.0,24.0,15.0,27.0,60.0,60.0,51.0,25.0,30.0,33.0,40.0,30.0,40.0,17.0,42.0,20.0,23.0,39.0,42.0,46.0,35.0,23.0,36.0,34.0
2016-04-11,58.0,47.0,25.0,57.0,52.0,56.0,55.0,31.0,25.0,47.0,45.0,51.0,73.0,21.0,33.0,47.0,34.0,30.0,66.0,31.0,43.0,50.0,34.0,50.0,44.0,81.0,36.0,31.0,40.0,30.0
2016-04-12,62.0,48.0,25.0,58.0,52.0,60.0,29.0,26.0,26.0,23.0,49.0,59.0,65.0,20.0,23.0,33.0,27.0,27.0,39.0,64.0,31.0,45.0,56.0,51.0,36.0,44.0,35.0,28.0,52.0,76.0
2016-04-13,54.0,54.0,39.0,62.0,54.0,58.0,24.0,23.0,26.0,21.0,64.0,59.0,69.0,20.0,26.0,34.0,33.0,27.0,41.0,36.0,36.0,69.0,30.0,45.0,29.0,44.0,34.0,26.0,41.0,58.0
2016-04-14,54.0,47.0,37.0,54.0,16.0,52.0,13.0,18.0,15.0,16.0,38.0,53.0,50.0,25.0,25.0,30.0,25.0,40.0,24.0,28.0,24.0,64.0,29.0,51.0,26.0,21.0,29.0,19.0,23.0,29.0
2016-04-15,66.0,47.0,21.0,50.0,12.0,43.0,10.0,7.0,15.0,19.0,41.0,53.0,47.0,30.0,23.0,31.0,21.0,17.0,25.0,10.0,22.0,68.0,23.0,54.0,24.0,35.0,29.0,18.0,27.0,67.0
2016-04-16,58.0,26.0,25.0,34.0,7.0,14.0,9.0,6.0,18.0,75.0,57.0,54.0,60.0,46.0,27.0,33.0,22.0,26.0,25.0,18.0,17.0,64.0,15.0,57.0,21.0,25.0,23.0,15.0,19.0,43.0
2016-04-17,66.0,18.0,10.0,31.0,11.0,12.0,9.0,9.0,47.0,80.0,69.0,57.0,65.0,46.0,27.0,34.0,24.0,21.0,22.0,9.0,18.0,37.0,18.0,41.0,22.0,22.0,22.0,17.0,21.0,50.0
2016-04-18,39.0,22.0,11.0,19.0,12.0,7.0,8.0,8.0,53.0,55.0,69.0,64.0,78.0,47.0,37.0,21.0,18.0,20.0,21.0,8.0,21.0,37.0,15.0,42.0,18.0,24.0,14.0,11.0,27.0,25.0
2016-04-19,30.0,21.0,23.0,20.0,12.0,9.0,8.0,5.0,23.0,48.0,64.0,53.0,69.0,56.0,54.0,27.0,33.0,22.0,26.0,7.0,27.0,26.0,14.0,39.0,22.0,26.0,24.0,14.0,30.0,25.0
2016-04-20,55.0,19.0,19.0,30.0,9.0,13.0,6.0,6.0,18.0,45.0,54.0,56.0,54.0,43.0,59.0,60.0,37.0,22.0,36.0,26.0,20.0,39.0,23.0,44.0,14.0,30.0,14.0,10.0,27.0,48.0
2016-04-21,52.0,40.0,33.0,30.0,20.0,20.0,5.0,6.0,16.0,35.0,61.0,49.0,66.0,45.0,52.0,75.0,55.0,29.0,49.0,38.0,26.0,47.0,38.0,44.0,17.0,23.0,27.0,25.0,16.0,17.0
2016-04-22,68.0,52.0,38.0,37.0,27.0,35.0,7.0,8.0,18.0,17.0,26.0,29.0,39.0,52.0,36.0,41.0,58.0,38.0,67.0,54.0,71.0,48.0,38.0,54.0,50.0,51.0,39.0,38.0,34.0,37.0
2016-04-23,63.0,48.0,31.0,67.0,28.0,46.0,8.0,7.0,15.0,17.0,34.0,31.0,39.0,29.0,40.0,40.0,39.0,40.0,45.0,22.0,24.0,42.0,38.0,40.0,41.0,20.0,41.0,30.0,20.0,72.0
2016-04-24,63.0,50.0,19.0,81.0,35.0,48.0,10.0,7.0,11.0,18.0,44.0,38.0,39.0,29.0,46.0,36.0,33.0,26.0,40.0,22.0,20.0,34.0,33.0,39.0,25.0,24.0,16.0,13.0,19.0,26.0
2016-04-25,58.0,44.0,24.0,65.0,39.0,45.0,9.0,7.0,8.0,23.0,52.0,53.0,58.0,39.0,76.0,37.0,34.0,28.0,39.0,43.0,26.0,42.0,36.0,51.0,24.0,33.0,31.0,34.0,16.0,27.0
2016-04-26,51.0,41.0,30.0,58.0,21.0,47.0,19.0,10.0,9.0,22.0,58.0,54.0,62.0,64.0,73.0,42.0,41.0,31.0,49.0,42.0,51.0,54.0,34.0,54.0,38.0,60.0,42.0,59.0,20.0,37.0
2016-04-27,53.0,47.0,44.0,50.0,37.0,48.0,16.0,14.0,16.0,43.0,16.0,24.0,51.0,49.0,37.0,61.0,70.0,39.0,72.0,42.0,24.0,57.0,33.0,51.0,45.0,37.0,66.0,51.0,22.0,24.0
2016-04-28,51.0,45.0,58.0,51.0,41.0,52.0,21.0,13.0,9.0,49.0,16.0,24.0,54.0,55.0,49.0,38.0,70.0,34.0,56.0,39.0,30.0,35.0,37.0,54.0,40.0,39.0,37.0,24.0,25.0,19.0
2016-04-29,48.0,42.0,59.0,59.0,52.0,48.0,25.0,15.0,8.0,80.0,74.0,39.0,69.0,66.0,36.0,40.0,61.0,34.0,51.0,27.0,42.0,31.0,27.0,48.0,71.0,42.0,58.0,22.0,20.0,39.0
2016-04-30,51.0,45.0,32.0,48.0,48.0,52.0,23.0,17.0,29.0,86.0,39.0,53.0,48.0,45.0,38.0,64.0,66.0,64.0,59.0,44.0,57.0,43.0,44.0,51.0,55.0,30.0,51.0,29.0,18.0,28.0
2016-05-01,27.0,21.0,34.0,31.0,46.0,52.0,27.0,27.0,40.0,80.0,39.0,36.0,62.0,52.0,36.0,53.0,76.0,48.0,50.0,57.0,81.0,33.0,61.0,51.0,64.0,42.0,46.0,50.0,19.0,34.0
2016-05-02,52.0,19.0,45.0,25.0,52.0,56.0,18.0,16.0,29.0,27.0,49.0,40.0,60.0,66.0,25.0,48.0,43.0,63.0,56.0,48.0,66.0,33.0,54.0,55.0,59.0,66.0,72.0,67.0,81.0,70.0
2016-05-03,52.0,19.0,63.0,26.0,56.0,56.0,17.0,13.0,13.0,23.0,36.0,33.0,36.0,32.0,23.0,39.0,32.0,48.0,45.0,49.0,51.0,38.0,47.0,61.0,45.0,58.0,72.0,76.0,50.0,76.0
2016-05-04,55.0,49.0,59.0,56.0,41.0,63.0,9.0,5.0,11.0,16.0,25.0,28.0,28.0,26.0,22.0,34.0,36.0,40.0,44.0,35.0,62.0,48.0,37.0,61.0,41.0,44.0,76.0,46.0,54.0,66.0
2016-05-05,58.0,43.0,63.0,52.0,45.0,52.0,7.0,5.0,10.0,11.0,27.0,24.0,19.0,25.0,20.0,36.0,44.0,41.0,59.0,36.0,39.0,20.0,36.0,34.0,67.0,58.0,62.0,46.0,42.0,81.0
2016-05-06,51.0,32.0,68.0,25.0,52.0,52.0,7.0,7.0,6.0,17.0,27.0,28.0,23.0,28.0,19.0,22.0,26.0,30.0,30.0,32.0,37.0,24.0,37.0,30.0,33.0,30.0,71.0,62.0,29.0,59.0
2016-05-07,37.0,22.0,77.0,25.0,52.0,49.0,33.0,27.0,8.0,21.0,30.0,34.0,42.0,32.0,16.0,29.0,25.0,26.0,42.0,32.0,48.0,18.0,31.0,24.0,32.0,44.0,59.0,59.0,24.0,81.0
2016-05-08,52.0,21.0,68.0,26.0,49.0,46.0,27.0,22.0,11.0,25.0,47.0,39.0,47.0,39.0,19.0,53.0,22.0,27.0,37.0,25.0,33.0,22.0,32.0,32.0,23.0,43.0,16.0,24.0,42.0,35.0
2016-05-09,58.0,32.0,49.0,42.0,59.0,49.0,21.0,18.0,22.0,31.0,40.0,43.0,58.0,64.0,22.0,56.0,34.0,30.0,59.0,34.0,25.0,31.0,49.0,42.0,26.0,22.0,28.0,28.0,32.0,23.0
2016-05-10,45.0,22.0,72.0,25.0,56.0,52.0,20.0,16.0,11.0,36.0,46.0,40.0,58.0,42.0,55.0,61.0,72.0,48.0,60.0,44.0,54.0,33.0,37.0,48.0,67.0,26.0,40.0,21.0,24.0,26.0
2016-05-11,39.0,16.0,70.0,23.0,63.0,56.0,11.0,8.0,11.0,40.0,55.0,39.0,45.0,44.0,76.0,65.0,72.0,35.0,51.0,45.0,66.0,31.0,54.0,48.0,56.0,32.0,52.0,24.0,22.0,15.0
2016-05-12,45.0,14.0,63.0,22.0,68.0,60.0,7.0,6.0,17.0,16.0,62.0,37.0,55.0,30.0,54.0,40.0,49.0,45.0,64.0,42.0,64.0,33.0,40.0,45.0,47.0,33.0,53.0,22.0,23.0,18.0
2016-05-13,55.0,15.0,59.0,23.0,60.0,56.0,7.0,5.0,13.0,14.0,52.0,32.0,52.0,30.0,48.0,33.0,42.0,28.0,45.0,36.0,45.0,36.0,31.0,51.0,37.0,42.0,60.0,27.0,31.0,59.0
2016-05-14,42.0,22.0,63.0,25.0,53.0,63.0,7.0,5.0,10.0,50.0,58.0,36.0,55.0,31.0,25.0,30.0,45.0,35.0,52.0,31.0,55.0,17.0,25.0,48.0,51.0,48.0,33.0,46.0,42.0,36.0
2016-05-15,72.0,87.0,72.0,77.0,53.0,60.0,11.0,10.0,19.0,47.0,77.0,40.0,69.0,29.0,26.0,29.0,29.0,25.0,35.0,22.0,42.0,25.0,21.0,43.0,39.0,36.0,26.0,31.0,45.0,32.0
2016-05-16,72.0,59.0,56.0,76.0,53.0,59.0,5.0,15.0,9.0,54.0,65.0,50.0,73.0,36.0,25.0,47.0,28.0,31.0,38.0,29.0,39.0,43.0,32.0,58.0,27.0,39.0,23.0,22.0,45.0,28.0
2016-05-17,63.0,41.0,48.0,46.0,56.0,64.0,10.0,14.0,12.0,65.0,65.0,39.0,51.0,59.0,25.0,81.0,34.0,45.0,47.0,33.0,45.0,58.0,52.0,66.0,37.0,30.0,36.0,29.0,41.0,32.0
2016-05-18,55.0,32.0,59.0,45.0,60.0,56.0,19.0,18.0,47.0,38.0,65.0,64.0,62.0,42.0,22.0,37.0,40.0,67.0,32.0,54.0,36.0,46.0,60.0,62.0,62.0,28.0,32.0,37.0,36.0,41.0
2016-05-19,42.0,58.0,55.0,51.0,64.0,60.0,10.0,18.0,28.0,22.0,69.0,64.0,65.0,39.0,24.0,33.0,17.0,33.0,30.0,61.0,34.0,58.0,77.0,51.0,29.0,34.0,27.0,28.0,36.0,36.0
2016-05-20,41.0,39.0,55.0,45.0,48.0,55.0,8.0,11.0,22.0,21.0,54.0,42.0,54.0,48.0,28.0,43.0,22.0,40.0,34.0,69.0,30.0,69.0,82.0,55.0,30.0,28.0,23.0,27.0,31.0,27.0
2016-05-21,58.0,37.0,58.0,37.0,48.0,45.0,6.0,11.0,7.0,12.0,62.0,44.0,65.0,36.0,21.0,27.0,17.0,49.0,37.0,44.0,42.0,43.0,57.0,49.0,42.0,34.0,37.0,37.0,31.0,33.0
2016-05-22,55.0,63.0,55.0,51.0,42.0,43.0,7.0,12.0,7.0,10.0,62.0,58.0,61.0,38.0,16.0,24.0,26.0,27.0,27.0,36.0,31.0,30.0,28.0,46.0,59.0,43.0,52.0,49.0,31.0,48.0
2016-05-23,55.0,51.0,52.0,59.0,40.0,52.0,10.0,10.0,7.0,25.0,66.0,58.0,62.0,47.0,18.0,28.0,15.0,26.0,23.0,28.0,29.0,26.0,40.0,48.0,40.0,31.0,44.0,46.0,23.0,29.0
2016-05-24,67.0,48.0,55.0,59.0,52.0,48.0,9.0,9.0,6.0,25.0,69.0,58.0,66.0,61.0,34.0,36.0,23.0,27.0,28.0,30.0,23.0,31.0,32.0,55.0,31.0,23.0,23.0,52.0,17.0,77.0
2016-05-25,63.0,40.0,33.0,55.0,52.0,46.0,10.0,9.0,6.0,26.0,66.0,66.0,36.0,49.0,32.0,58.0,30.0,37.0,44.0,27.0,28.0,27.0,32.0,54.0,32.0,25.0,16.0,21.0,17.0,26.0
2016-05-26,59.0,48.0,49.0,59.0,52.0,52.0,11.0,8.0,7.0,25.0,52.0,61.0,45.0,39.0,34.0,61.0,48.0,38.0,64.0,37.0,42.0,31.0,39.0,39.0,34.0,50.0,22.0,22.0,22.0,35.0
2016-05-27,47.0,51.0,49.0,44.0,56.0,60.0,10.0,9.0,9.0,54.0,49.0,54.0,51.0,57.0,34.0,69.0,48.0,38.0,39.0,39.0,48.0,48.0,45.0,54.0,45.0,51.0,34.0,35.0,23.0,48.0
2016-05-28,44.0,34.0,39.0,58.0,56.0,68.0,10.0,8.0,11.0,29.0,55.0,54.0,49.0,50.0,77.0,54.0,54.0,51.0,48.0,30.0,45.0,51.0,28.0,54.0,48.0,48.0,43.0,43.0,45.0,11.0
2016-05-29,62.0,33.0,55.0,71.0,52.0,63.0,9.0,6.0,7.0,18.0,55.0,55.0,40.0,33.0,41.0,33.0,42.0,40.0,42.0,35.0,35.0,36.0,47.0,43.0,58.0,48.0,39.0,37.0,41.0,51.0
2016-05-30,42.0,33.0,48.0,40.0,60.0,60.0,7.0,5.0,7.0,22.0,51.0,48.0,58.0,47.0,32.0,31.0,37.0,31.0,37.0,31.0,32.0,34.0,45.0,52.0,44.0,34.0,65.0,61.0,45.0,73.0
2016-05-31,39.0,25.0,56.0,32.0,64.0,60.0,9.0,6.0,13.0,32.0,62.0,48.0,28.0,53.0,34.0,51.0,42.0,33.0,39.0,31.0,31.0,46.0,38.0,65.0,35.0,31.0,25.0,33.0,41.0,25.0
2016-06-01,49.0,16.0,53.0,34.0,64.0,68.0,6.0,6.0,26.0,37.0,51.0,65.0,37.0,32.0,48.0,51.0,54.0,37.0,42.0,35.0,39.0,36.0,42.0,58.0,33.0,46.0,31.0,32.0,41.0,41.0
2016-06-02,52.0,27.0,52.0,49.0,60.0,60.0,5.0,6.0,17.0,15.0,58.0,65.0,44.0,32.0,40.0,35.0,31.0,45.0,34.0,40.0,28.0,30.0,54.0,58.0,39.0,32.0,51.0,50.0,44.0,60.0
2016-06-03,59.0,37.0,67.0,41.0,57.0,60.0,5.0,5.0,9.0,25.0,61.0,54.0,65.0,34.0,35.0,44.0,34.0,48.0,34.0,31.0,36.0,36.0,38.0,55.0,44.0,34.0,69.0,72.0,36.0,60.0
2016-06-04,49.0,30.0,56.0,29.0,57.0,64.0,5.0,5.0,7.0,27.0,51.0,51.0,69.0,39.0,56.0,48.0,36.0,62.0,50.0,40.0,32.0,41.0,38.0,58.0,47.0,35.0,54.0,54.0,36.0,37.0
2016-06-05,46.0,16.0,63.0,29.0,59.0,60.0,5.0,5.0,15.0,20.0,33.0,23.0,65.0,32.0,23.0,42.0,32.0,39.0,53.0,54.0,53.0,49.0,54.0,62.0,60.0,45.0,60.0,21.0,38.0,53.0
2016-06-06,38.0,18.0,59.0,32.0,56.0,53.0,5.0,5.0,13.0,26.0,32.0,31.0,49.0,31.0,27.0,30.0,24.0,29.0,26.0,65.0,26.0,74.0,54.0,59.0,50.0,33.0,37.0,31.0,56.0,37.0
2016-06-07,49.0,25.0,55.0,26.0,56.0,60.0,6.0,6.0,12.0,43.0,40.0,22.0,48.0,31.0,33.0,31.0,29.0,28.0,30.0,33.0,37.0,52.0,23.0,49.0,49.0,49.0,42.0,28.0,53.0,42.0
2016-06-08,56.0,27.0,68.0,33.0,53.0,48.0,7.0,6.0,14.0,27.0,48.0,27.0,40.0,34.0,37.0,32.0,55.0,26.0,32.0,27.0,38.0,52.0,37.0,63.0,52.0,54.0,48.0,45.0,59.0,49.0
