datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2014-01-16,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-458.0,-458.0,-460.0,-458.0
2014-01-17,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-458.0,-460.0,-458.0,-458.0,-456.0,-458.0,-456.0,-458.0,-458.0,-460.0,-458.0,-458.0,-456.0,-454.0,-460.0,-456.0,-454.0,-456.0,-458.0,-458.0,-458.0,-456.0,-454.0,-458.0
2014-01-18,-460.0,-458.0,-460.0,-458.0,-458.0,-458.0,-460.0,-458.0,-456.0,-458.0,-458.0,-458.0,-458.0,-460.0,-458.0,-458.0,-454.0,-456.0,-452.0,-458.0,-452.0,-456.0,-458.0,-458.0,-454.0,-454.0,-460.0,-454.0,-449.0,-456.0,-458.0,-454.0,-458.0,-456.0,-454.0,-458.0
2014-01-19,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0
2014-01-20,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-458.0
2014-01-21,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-458.0,-460.0,-460.0,-460.0,-458.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-458.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-458.0
2014-01-22,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-458.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-458.0
2014-01-23,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-458.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-458.0
2014-01-24,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0
2014-01-25,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-458.0,-458.0,-458.0,-456.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-456.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-458.0
