datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston
2015-10-24,100.0,90.0,100.0,100.0,65.0,83.0,74.0,69.0,88.0,89.0,99.0,100.0,100.0,83.0,99.0,86.0,90.0,65.0,93.0,89.0,95.0,97.0,92.0,86.0,85.0,96.0,73.0,100.0,86.0,100.0
2015-10-25,100.0,99.0,100.0,98.0,48.0,66.0,65.0,46.0,82.0,72.0,98.0,100.0,99.0,81.0,85.0,84.0,100.0,94.0,92.0,91.0,100.0,95.0,92.0,96.0,98.0,99.0,93.0,93.0,100.0,98.0
2015-10-26,100.0,99.0,100.0,99.0,69.0,84.0,81.0,64.0,89.0,85.0,99.0,99.0,98.0,79.0,81.0,76.0,100.0,94.0,61.0,99.0,100.0,83.0,85.0,81.0,90.0,100.0,74.0,93.0,87.0,100.0
2015-10-27,100.0,100.0,99.0,100.0,72.0,84.0,73.0,66.0,76.0,84.0,87.0,93.0,100.0,100.0,75.0,100.0,93.0,100.0,100.0,100.0,96.0,92.0,100.0,85.0,70.0,100.0,82.0,100.0,92.0,100.0
2015-10-28,100.0,100.0,93.0,100.0,88.0,73.0,64.0,55.0,56.0,80.0,93.0,87.0,100.0,100.0,100.0,100.0,96.0,100.0,95.0,100.0,100.0,100.0,100.0,94.0,95.0,100.0,93.0,94.0,100.0,100.0
2015-10-29,100.0,100.0,90.0,100.0,87.0,100.0,67.0,72.0,68.0,60.0,81.0,87.0,100.0,67.0,100.0,90.0,100.0,87.0,90.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,100.0,98.0,100.0,100.0
2015-10-30,94.0,93.0,94.0,100.0,28.0,100.0,40.0,87.0,100.0,85.0,100.0,94.0,100.0,93.0,94.0,100.0,100.0,86.0,87.0,100.0,93.0,93.0,100.0,100.0,93.0,81.0,82.0,100.0,85.0,97.0
2015-10-31,100.0,100.0,88.0,100.0,55.0,57.0,57.0,81.0,100.0,84.0,94.0,100.0,95.0,100.0,100.0,100.0,100.0,87.0,75.0,87.0,87.0,75.0,100.0,94.0,100.0,100.0,86.0,100.0,92.0,95.0
2015-11-01,94.0,100.0,93.0,100.0,88.0,62.0,66.0,67.0,80.0,45.0,93.0,100.0,100.0,100.0,87.0,100.0,93.0,100.0,93.0,100.0,93.0,88.0,100.0,88.0,100.0,100.0,87.0,81.0,93.0,94.0
2015-11-02,100.0,96.0,93.0,100.0,100.0,100.0,51.0,71.0,86.0,45.0,100.0,100.0,100.0,94.0,100.0,100.0,87.0,100.0,93.0,100.0,93.0,100.0,100.0,90.0,93.0,100.0,100.0,93.0,87.0,100.0
2015-11-03,100.0,100.0,94.0,100.0,87.0,100.0,68.0,55.0,78.0,39.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,100.0,87.0,100.0,100.0,86.0,86.0,100.0,100.0,93.0,93.0,100.0
2015-11-04,95.0,93.0,93.0,100.0,100.0,100.0,91.0,87.0,81.0,56.0,100.0,100.0,100.0,93.0,93.0,100.0,100.0,100.0,93.0,100.0,93.0,94.0,100.0,94.0,81.0,100.0,100.0,81.0,87.0,100.0
2015-11-05,94.0,95.0,93.0,100.0,59.0,100.0,83.0,87.0,86.0,100.0,100.0,100.0,94.0,94.0,88.0,100.0,100.0,93.0,93.0,100.0,93.0,100.0,100.0,83.0,88.0,100.0,100.0,100.0,87.0,100.0
2015-11-06,100.0,100.0,91.0,100.0,62.0,93.0,75.0,75.0,92.0,92.0,94.0,88.0,96.0,82.0,79.0,100.0,88.0,93.0,88.0,100.0,93.0,100.0,100.0,83.0,100.0,100.0,93.0,94.0,100.0,100.0
2015-11-07,100.0,100.0,93.0,100.0,55.0,81.0,48.0,70.0,81.0,92.0,92.0,93.0,100.0,75.0,86.0,93.0,100.0,93.0,88.0,100.0,85.0,100.0,100.0,88.0,81.0,87.0,87.0,78.0,75.0,94.0
2015-11-08,100.0,100.0,82.0,100.0,55.0,81.0,52.0,53.0,92.0,60.0,87.0,82.0,93.0,86.0,74.0,100.0,100.0,65.0,86.0,100.0,100.0,100.0,93.0,83.0,86.0,87.0,80.0,64.0,87.0,91.0
2015-11-09,94.0,100.0,93.0,100.0,87.0,100.0,75.0,66.0,92.0,58.0,93.0,76.0,100.0,86.0,61.0,100.0,100.0,95.0,86.0,100.0,100.0,100.0,100.0,88.0,92.0,100.0,93.0,100.0,82.0,100.0
2015-11-10,100.0,100.0,96.0,100.0,70.0,100.0,82.0,75.0,86.0,51.0,100.0,87.0,100.0,76.0,75.0,100.0,100.0,94.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,95.0,93.0,90.0
2015-11-11,94.0,100.0,93.0,100.0,82.0,100.0,51.0,55.0,51.0,100.0,100.0,88.0,94.0,83.0,89.0,84.0,100.0,87.0,93.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,100.0
2015-11-12,93.0,100.0,88.0,100.0,55.0,81.0,54.0,55.0,76.0,79.0,78.0,70.0,94.0,70.0,100.0,100.0,93.0,88.0,87.0,100.0,93.0,100.0,100.0,100.0,87.0,100.0,93.0,91.0,100.0,100.0
