datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2015-01-16,-450.92,-456.67,-457.92,-452.92,-458.17,-458.08,-458.0,-457.33,-458.0,-456.67,-457.67,-456.08,-457.33,-454.54,-453.5,-455.75,-453.54,-458.0,-456.0,-455.08,-452.17,-455.83,-455.42,-452.5,-454.08,-448.58,-454.83,-454.42,-453.46,-449.33,-457.0,-450.71,-459.08,-450.38,-457.5,-458.75
2015-01-17,-451.88,-457.58,-456.92,-457.83,-458.83,-457.42,-458.17,-458.0,-457.5,-451.58,-454.33,-450.0,-455.83,-447.92,-451.08,-449.38,-447.5,-455.17,-452.21,-456.67,-451.12,-456.17,-456.08,-451.92,-456.67,-453.17,-456.5,-456.42,-458.25,-448.46,-457.75,-454.54,-457.83,-453.88,-457.67,-458.5
2015-01-18,-450.17,-452.75,-457.83,-450.71,-458.33,-458.08,-458.0,-457.92,-457.58,-452.08,-452.96,-453.5,-455.58,-451.92,-451.79,-450.12,-451.58,-453.17,-451.21,-453.42,-449.29,-455.75,-453.21,-454.54,-452.67,-448.71,-457.25,-457.5,-458.0,-449.12,-457.75,-455.25,-457.0,-455.92,-458.17,-459.0
2015-01-19,-455.04,-456.75,-458.33,-454.83,-458.5,-458.0,-458.0,-458.25,-458.25,-454.71,-455.0,-452.33,-456.58,-455.46,-455.67,-457.08,-457.33,-455.17,-457.58,-455.25,-454.75,-456.58,-453.58,-454.0,-454.5,-451.71,-454.17,-453.67,-455.12,-446.71,-457.5,-456.42,-457.75,-456.08,-457.42,-458.0
2015-01-20,-458.0,-458.58,-457.75,-457.25,-458.92,-458.0,-458.17,-458.0,-458.17,-458.0,-456.5,-456.12,-456.0,-454.42,-455.33,-454.33,-454.83,-456.17,-457.58,-454.75,-457.42,-457.5,-453.29,-455.17,-458.67,-453.67,-457.0,-456.08,-451.38,-449.08,-457.75,-456.42,-458.5,-456.33,-458.25,-458.0
2015-01-21,-456.67,-457.83,-458.0,-456.75,-459.25,-458.42,-456.25,-458.08,-458.0,-457.5,-452.71,-451.0,-455.29,-453.92,-455.67,-451.25,-455.17,-456.75,-455.08,-455.67,-455.33,-458.0,-454.5,-457.08,-457.58,-454.33,-457.75,-457.42,-457.83,-454.25,-458.0,-456.67,-458.58,-456.17,-458.0,-458.58
2015-01-22,-456.5,-458.0,-457.0,-458.42,-458.17,-457.83,-456.67,-452.54,-453.17,-457.83,-448.79,-446.83,-448.0,-457.17,-455.46,-455.96,-454.33,-456.67,-457.08,-456.33,-456.92,-458.08,-455.5,-453.21,-457.17,-455.0,-457.58,-457.92,-457.29,-454.67,-458.0,-456.58,-458.0,-456.58,-457.92,-459.17
2015-01-23,-453.08,-458.08,-457.25,-458.0,-459.17,-457.92,-458.0,-455.58,-457.83,-457.75,-449.29,-450.5,-450.62,-455.92,-450.17,-457.0,-451.71,-455.75,-458.42,-453.71,-453.5,-453.83,-453.17,-450.38,-458.0,-450.42,-457.75,-457.17,-455.42,-452.0,-456.83,-454.33,-458.17,-454.5,-457.08,-458.08
2015-01-24,-452.25,-459.67,-456.67,-453.5,-454.92,-457.5,-454.5,-456.5,-458.0,-456.42,-456.0,-452.75,-453.79,-453.12,-455.5,-452.79,-451.62,-455.25,-455.25,-453.17,-453.67,-449.92,-451.29,-449.29,-456.83,-452.25,-456.42,-456.25,-456.33,-452.04,-456.92,-453.88,-458.0,-453.33,-455.25,-458.08
2015-01-25,-454.71,-458.67,-456.92,-457.75,-457.92,-457.25,-455.5,-456.92,-456.5,-452.92,-453.88,-449.58,-453.96,-447.33,-453.71,-451.25,-450.83,-453.67,-455.33,-454.67,-452.25,-455.5,-453.83,-452.71,-455.58,-451.04,-454.67,-454.75,-453.33,-448.67,-457.75,-455.5,-457.42,-455.75,-458.58,-458.58
2015-01-26,-457.0,-458.83,-456.5,-458.0,-458.5,-456.67,-457.67,-457.33,-457.42,-456.58,-455.58,-453.42,-453.29,-452.58,-453.08,-451.79,-453.67,-453.25,-454.25,-451.04,-452.33,-452.33,-452.71,-451.75,-457.17,-450.42,-454.04,-454.92,-457.5,-450.0,-457.33,-454.08,-457.75,-453.92,-457.83,-458.08
2015-01-27,-455.42,-459.0,-457.67,-456.17,-458.83,-457.58,-458.42,-457.92,-457.92,-458.17,-455.33,-456.58,-454.92,-455.54,-455.17,-453.33,-455.25,-455.75,-457.58,-453.75,-453.92,-451.04,-451.96,-451.25,-456.17,-451.62,-453.25,-452.08,-452.88,-436.38,-458.0,-455.42,-457.67,-455.17,-456.92,-458.0
2015-01-28,-459.33,-458.42,-458.0,-457.5,-458.92,-458.08,-458.0,-458.0,-457.58,-455.42,-456.08,-453.12,-457.33,-450.08,-451.62,-450.67,-452.29,-456.83,-456.17,-455.21,-456.0,-453.42,-453.75,-451.38,-457.25,-453.62,-454.08,-454.67,-456.83,-446.29,-457.33,-456.67,-457.58,-456.42,-457.92,-458.42
2015-01-29,-457.92,-458.17,-458.0,-456.42,-459.0,-458.08,-458.33,-457.92,-456.17,-457.42,-454.83,-447.88,-455.58,-447.08,-449.17,-444.04,-447.62,-451.88,-449.79,-454.83,-452.42,-455.92,-453.79,-451.96,-456.5,-453.83,-457.25,-457.58,-456.33,-455.17,-457.92,-456.83,-457.58,-456.17,-458.08,-458.25
2015-01-30,-456.67,-458.0,-458.17,-457.08,-458.83,-458.17,-458.33,-454.0,-456.42,-457.33,-450.5,-450.5,-452.58,-455.79,-454.25,-451.92,-448.79,-453.46,-452.58,-451.46,-447.75,-453.25,-448.67,-455.5,-452.67,-448.33,-454.33,-455.29,-456.46,-452.54,-456.67,-452.62,-458.5,-448.46,-455.54,-457.25
2015-01-31,-458.08,-458.0,-455.17,-457.75,-458.42,-458.25,-457.25,-457.58,-458.0,-458.0,-451.17,-451.96,-451.62,-454.67,-453.17,-455.75,-452.92,-458.0,-456.58,-456.5,-454.58,-453.67,-455.67,-451.75,-456.17,-453.42,-451.46,-451.17,-455.25,-442.42,-457.5,-454.58,-458.67,-453.92,-457.33,-458.67
2015-02-01,-455.33,-458.0,-458.42,-457.08,-458.0,-458.25,-457.42,-458.0,-457.75,-457.33,-452.25,-447.33,-452.62,-451.0,-449.75,-452.83,-448.17,-452.0,-455.33,-454.46,-452.67,-455.67,-453.46,-450.42,-456.92,-452.5,-456.83,-457.08,-455.58,-447.96,-457.33,-455.92,-459.08,-455.58,-457.92,-458.25
2015-02-02,-453.67,-457.75,-458.0,-456.33,-458.0,-458.08,-458.08,-458.33,-458.08,-454.75,-448.21,-448.75,-449.21,-451.38,-454.83,-447.42,-445.17,-452.17,-452.38,-448.79,-446.5,-450.92,-443.0,-451.33,-452.79,-448.33,-455.12,-456.17,-455.08,-447.71,-457.92,-455.67,-458.17,-455.67,-458.0,-458.33
2015-02-03,-457.67,-458.0,-458.0,-455.29,-459.25,-458.33,-458.75,-458.08,-458.0,-454.67,-456.83,-454.67,-456.5,-450.96,-456.5,-453.42,-453.17,-458.25,-454.83,-455.75,-452.71,-453.17,-454.5,-452.17,-455.75,-452.54,-453.83,-453.5,-457.42,-446.79,-457.92,-453.92,-458.42,-451.83,-454.25,-458.33
2015-02-04,-458.08,-458.17,-458.58,-458.0,-459.25,-458.33,-459.17,-458.0,-457.08,-455.67,-457.0,-451.88,-456.92,-451.04,-452.79,-450.21,-452.71,-455.33,-451.67,-457.58,-453.17,-456.17,-454.17,-451.75,-455.08,-452.96,-456.83,-456.75,-457.0,-451.42,-457.75,-455.58,-458.0,-454.42,-457.0,-458.0
2015-02-05,-451.46,-457.5,-453.58,-455.67,-458.33,-458.08,-458.33,-458.0,-457.42,-455.83,-453.0,-450.0,-455.83,-454.67,-452.58,-452.5,-452.17,-453.21,-454.38,-453.46,-453.42,-454.21,-451.25,-450.88,-454.5,-452.71,-453.21,-454.29,-456.83,-449.42,-457.25,-454.5,-457.67,-454.0,-458.33,-458.33
2015-02-06,-450.46,-453.17,-445.71,-451.62,-459.5,-458.5,-458.92,-458.0,-457.92,-457.25,-456.92,-455.38,-457.0,-450.88,-455.29,-452.42,-452.62,-457.42,-455.17,-456.46,-451.0,-452.79,-454.62,-448.0,-455.5,-450.83,-454.92,-455.0,-458.58,-448.25,-456.92,-452.42,-458.42,-452.25,-456.92,-458.25
2015-02-07,-451.83,-454.21,-448.0,-454.29,-459.42,-458.67,-456.92,-458.0,-457.5,-457.0,-454.62,-448.5,-455.38,-450.62,-455.33,-450.0,-452.46,-453.79,-452.54,-455.92,-454.75,-456.5,-453.62,-450.88,-455.17,-455.54,-457.5,-456.83,-457.83,-450.12,-456.21,-453.96,-458.08,-451.12,-456.58,-458.0
2015-02-08,-452.33,-456.33,-451.79,-455.04,-458.83,-457.58,-456.67,-458.0,-456.5,-454.33,-452.21,-448.79,-451.92,-450.54,-454.83,-448.92,-453.08,-451.5,-450.33,-453.92,-455.67,-457.0,-446.83,-453.29,-454.67,-449.21,-458.0,-458.17,-455.38,-453.12,-454.58,-448.75,-458.0,-446.58,-454.38,-457.58
2015-02-09,-455.75,-455.25,-449.58,-457.5,-458.83,-457.5,-457.17,-458.0,-457.75,-458.08,-453.67,-454.58,-455.33,-454.46,-455.83,-450.04,-451.5,-453.83,-452.83,-454.42,-451.96,-457.67,-452.21,-456.0,-457.08,-450.96,-455.92,-456.25,-453.71,-444.58,-456.75,-449.62,-456.58,-445.21,-453.12,-457.75
2015-02-10,-458.17,-455.08,-456.83,-454.5,-459.17,-458.0,-457.17,-458.0,-458.0,-456.67,-456.0,-452.21,-454.58,-454.17,-453.04,-454.88,-453.21,-453.83,-454.92,-452.29,-455.17,-453.42,-450.21,-448.96,-457.17,-455.83,-454.67,-455.08,-457.92,-446.92,-448.46,-454.92,-449.42,-438.38,-449.5,-452.75
2015-02-11,-457.17,-458.0,-457.25,-457.83,-458.33,-458.0,-455.58,-455.92,-454.42,-456.92,-453.0,-451.21,-455.33,-452.21,-448.08,-453.17,-449.67,-457.75,-454.83,-457.0,-454.58,-455.0,-454.96,-452.42,-457.75,-454.5,-455.92,-455.92,-456.5,-446.33,-446.21,-455.29,-452.12,-434.25,-448.92,-449.33
2015-02-12,-458.08,-458.0,-456.25,-458.25,-458.83,-453.25,-457.75,-455.42,-457.5,-457.42,-450.5,-448.54,-453.96,-452.58,-450.75,-447.25,-444.25,-453.08,-450.38,-451.75,-448.83,-455.12,-451.67,-454.75,-454.08,-450.62,-456.33,-457.42,-456.96,-455.83,-452.04,-452.12,-457.33,-441.54,-454.0,-453.33
2015-02-13,-457.83,-458.83,-457.58,-458.67,-459.25,-457.33,-458.17,-457.83,-458.0,-458.33,-455.0,-454.54,-455.42,-454.58,-453.0,-454.75,-453.33,-456.83,-455.58,-454.25,-453.38,-452.83,-453.25,-453.46,-455.25,-453.12,-452.58,-453.58,-453.75,-447.79,-452.58,-454.08,-458.25,-446.25,-455.33,-454.83
2015-02-14,-454.46,-459.08,-458.0,-457.17,-458.67,-457.5,-458.92,-458.0,-458.42,-458.08,-456.5,-455.92,-454.33,-452.58,-446.58,-449.62,-445.62,-454.5,-449.58,-454.62,-447.58,-455.38,-452.75,-451.21,-453.42,-450.75,-456.25,-457.08,-456.92,-452.0,-457.25,-455.0,-458.17,-453.21,-458.25,-458.5
2015-02-15,-458.0,-458.33,-458.08,-456.08,-459.08,-458.17,-458.83,-457.33,-457.0,-456.58,-453.54,-451.62,-455.46,-451.38,-454.92,-452.25,-449.83,-453.42,-454.08,-451.29,-448.46,-452.67,-446.0,-454.42,-451.88,-445.83,-450.08,-450.54,-453.75,-442.67,-457.83,-455.75,-457.42,-455.08,-457.42,-458.25
